id,title,description,url,street_address,locality,region,postal_code,country,latitude,longitude,email,telephone,events_count
202396284,Corvallis Public Library -- Board Room,null,null,null,null,null,null,null,null,null,null,null,1
202396285,"Vancouver Community Library, Skamania Room",null,null,null,null,null,null,null,null,null,null,null,1
202396286,"Stellaria Building, 150 Shelton McMurphy Blvd Room #104",null,null,null,null,null,null,null,null,null,null,null,1
202396287,"Broadway Commons, 555 Gaines St, Salem OR",null,null,null,null,null,null,null,null,null,null,null,1
202396288,"20900 NW Amberwood Dr, Hillsboro, OR 97124",,,,,,,,null,null,,,1
202396289,Quantum Spatial,,https://quantumspatial.com/,421 Southwest 6th Avenue  #800,Portland,OR,97204,USA,45.52082,-122.6802,,,0
202396290,Community Vision Inc,null,null,2475 SE Ladd Ave,Portland,OR,97214,us,45.50488,-122.6455,null,null,2
202396291,Rumors,"Rumors is an award-winning design and technology studio that places equal emphasis on content, style, and behavior. We work with clients in culture and publishing that serve the public interest.",http://rumo.rs,728 SE 20th Avenue Suite B,Portland,OR,97214,United States,45.51762,-122.6453,info@datnight.org,971-533-9176,1
202396292,"Center Atrium, 900 SW Fifth Ave, Portland, OR",,,900 Southwest 5th Avenue,Portland,OR,97214,United States,45.51699,-122.6779,,,1
202396293,Yard House,,,"888 SW 5th Avenue, Suite 2004",Portland,OR,97204,USA,45.51772,-122.6777,,,1
202396294,Lucky Lab 1945 NW Quimby Portland,,,,,,,,null,null,,,1
202396295,"Industrious 811 SW 6th Avenue, Suite 1000 Portland OR",,,,,,,,null,null,,,1
202396296,Perkins Coie 1120 NW Couch St Portland OR,,,,,,,,null,null,,,1
202396297,The Redd - East 831 SE Salmon St. Portland OR,,,,,,,,null,null,,,1
202396298,VR Motion Corp.,null,null,1982 NE 25th Ave #1,Hillsboro,OR,97124,us,45.53906,-122.9564,null,null,1
202396299,Rogue Eastside Pub & Pilot Brewery,null,null,928 Southeast 9th Avenue,Portland,OR,97214,us,45.51601,-122.6565,null,null,2
202396300,Old Town Brewing,,https://www.otbrewing.com/northeast-in,5201 Northeast Martin Luther King Junior Boulevard,Portland,OR,97211,US,45.56068,-122.6618,,,3
202396304,Autodesk Inc.,"***Registration through Eventbrite [https://www.eventbrite.com/e/pdx-women-in-technology-were-out-here-queer-folk-talk-work-tech-and-life-tickets-60731411286] is required to gain entry to this event ***\r\n\r\nKick off Portland Pride week with PDXWIT by joining us for a very special event at Autodesk, co-hosted by Zendesk!\r\n\r\n“We're Out Here: Queer folk talk work, tech and life” will feature 3 brave storytellers sharing their personal experiences. The evening will be MC’d by Perry Eising, who will do a brief intro and tell a short story. The following folks will also be featured:\r\n\r\nMiki Demeter: I am More Than My Pronouns\r\n\r\nKaig Lightner: The Reality of the Token Hire\r\n\r\nHazel Valdez: Being Gay is the Way I was Born\r\n\r\nEmma Holland, leadership team member from Out in Tech will share information about the amazing work they are doing to ensure all are seen and heard in the defining sector of our time.\r\n\r\nThere will also, of course, be time for networking. Attendees will have the opportunity to learn more about Autodesk and Zendesk, who are making this event possible. Hope to see you there!\r\n\r\nAgenda:\r\n\r\n5:30 p.m. - Doors open / networking\r\n\r\n6:00 p.m. - Introductions\r\n\r\n6:15 p.m. - Presentation begins\r\n\r\n7:00 p.m. - Presentation ends / more networking\r\n\r\n7:30 p.m. - Event ends\r\n\r\nEvent FAQ:\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Anyone is free to use any restroom that they are comfortable using. We do have gender neutral restrooms located on the 5th floor that guests are welcome to use. They would need to be accompanied by an Autodesk employee as they are not located in a public space.\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes. We will provide light appetizers, beer, wine and soft drinks. We will provide\r\n\r\nvegan and GF options.\r\n\r\nQ: What is the parking situation?\r\n\r\nA: We do not have onsite parking.\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: All guests must enter and exit through our front door located between 2nd and 3rd on Ankeny. All guests will need to sign in at the front desk and sign an NDA.\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: Yes, we can provide bike parking.\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: YES! There is a streetcar and bus line stop very close to our office.\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",http://www.autodesk.com,221 SE Ankeny Street,Portland,OR,97214,USA,45.52239,122.6655,,,1
202396305,"Fiserv  Beaverton Office  8500 Southwest Creekside Place  Beaverton, OR 97008","***Registration through Eventbrite [https://www.eventbrite.com/e/pdx-women-in-technology-pdxwit-west-side-mixer-tickets-60830803571] is required to gain entry to this event ***\r\n\r\nMany of us live and/or work on the west side of the metro area but may not have a convenient professional community nearby. Thanks to PDXWIT and Fiserv’s support, we can get together to talk tech and other work topics. The event will be primarily networking focused, but we will have a couple guest speakers:\r\n\r\nA representative from Fiserv will share information about the company, including any opportunities that are available.\r\n\r\nGuest speaker Becky Priebe, Experiential Designer and author, will discuss how we can use collective brain power to generate thoughts and discussion on how to advance women in technology through design thinking.\r\n\r\nAgenda:\r\n\r\n5:00 p.m. - Doors open / networking\r\n\r\n5:45 p.m. - Introductions\r\n\r\n6:00 p.m. - Guest speaker\r\n\r\n6:30 p.m. - More networking\r\n\r\n7:00 p.m. - Event ends\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: No\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes\r\n\r\nQ: What is the parking situation?\r\n\r\nA: Yes, there is free, onsite parking, all around the building, though entry is through the front entrance.\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: All doors are locked, but someone will be allowing people to enter at the front entrance by the large Fiserv sign.\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: Yes, just inside the lobby area through the secure doors.\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: The location is accessible via public transportation stops within walking distance. There is a bus stop on Hall Blvd near the office, 500 yards away, and a train stop, a quarter of a mile away.\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\nPurpose:\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",https://www.fiserv.com/,8500 Southwest Creekside Place,Beaverton,OR,97008,USA,45.45796,-122.7939,,,1
202396306,Salmon Street Springs,,,1000 Southwest Naito Parkway,Portland,OR,97204,US,45.51535,-122.6733,,,1
202396307,AWS Elemental,"***Registration through Eventbrite [https://www.eventbrite.com/e/pdx-women-in-tech-pdxwithow-to-study-for-a-technical-interview-tickets-58876651650] is required to gain entry to this event ***\r\n\r\nInterviewing for a new job can be a stressful proposition. It is hard to know what to expect and even how to prepare for it. Each company evaluates its candidates differently. Luckily, some upfront investment and preparation can really go a long way in helping you distinguish yourself from the rest of the candidates. In this seminar led by an engineering leader at Elemental, we will cover some common interviewing practices for technical interviews and what you may be able to do to get ready. We plan to cover many beneficial topics:\r\n\r\n• Morning preparation, attire, mindset\r\n\r\n• Preparation for the non-technical parts\r\n\r\n• How to study for the coding interview\r\n\r\n• How to execute the coding test\r\n\r\n \r\n\r\nDue to the level of interaction required, attendance will be capped at 40. Never fear: we will be organizing this same event bi-monthly because we want everyone to have access to this session!\r\n\r\n \r\n\r\nAgenda:\r\n\r\n5:00 p.m. - Doors open\r\n\r\n5:15 p.m. - Introduction\r\n\r\n5:30 p.m. - Session begins\r\n\r\n6:30 p.m. - Session ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: No.\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes.\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes, appetizers and nonalcoholic drinks will be provided.\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: No on-site parking available at this event.\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: The entrance for AWS Elemental is on SW Broadway, between Jefferson & Columbia, on the opposite side of the street from Raven & Rose.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: No secured bike parking available at this event.  \r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: Yes, taking public transportation to this event is recommended. The event is conveniently located near MAX and bus lines.\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",https://www.elemental.com/,1455 SW Broadway  13th Floor,Portland,OR,97205,USA,45.51435,-122.6854,,,1
202396308,WeWork Pioneer,"***Registration through Eventbrite [https://www.eventbrite.com/e/pdx-women-in-technology-pdxwit-june-happy-hour-tickets-60902123892] is required to gain entry to this event ***\r\n\r\nJoin us for June Happy Hour at WeWork Pioneer Place, hosted by Green Bits!\r\n\r\n\r\nIn our aim to be an organization that supports and empowers women, non-binary folks and people of color, we want to address racism head on. One way that racism can be expressed is through lack of recognition of indigenous lands and erasure of indigenous history. We are moving towards incorporating land acknowledgement into the introduction at all of our events and will be dedicating our June happy hour to providing some additional context on how we will be doing this.\r\n\r\nWhile the event is primarily intended for networking, we will have a short segment at 5:30 p.m. to share important announcements and showcase members of our community:\r\n\r\nA representative from our host company Green Bits will share what they do and what job opportunities are available at the company.\r\n\r\nWe will be joined by Court Morse who will share information about Portland’s indigenous lands and history.\r\n\r\nDuring the event, we’ll have more to do than free-form networking:\r\n\r\nAn Activity Table where people can get creative. This is a fantastic way to meet others if large groups are not your thing. If you have trouble finding it, look for Meg Aul, our Event Activities Director.\r\n\r\nA section for job seekers and those hiring, to ensure people get connected.\r\n\r\n\r\n\r\n\r\nAgenda:\r\n\r\n4:30 p.m. - Doors open\r\n\r\n5:30 p.m. - Introductions, Announcements + Lightening Speakers\r\n\r\n6:30 p.m. - Event ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: No onsite parking, just street parking.\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: Guests will enter through the mall entrance on Morrison and 5th, then proceed to the 3rd floor of the mall. Doors will lock at 6 p.m., but guest may still exit the space.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: Yes for members of Wework; guests are welcome to park on the street.\r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home. Please note there may be office pets present at this event.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",http://www.greenbits.com,700 SW Fifth Avenue,Portland,OR,97204,USA,45.50311,122.6795,,,1
